Timestamp,CPU_Usage,Memory_Usage,RAM_Total,RAM_Available,RAM_Used,RAM_Percentage,Disk_Usage,GPU_Temperature,GPU_Usage,Bytes_Sent,Bytes_Received,Top_GPU_Process,GPU_Memory_Used_by_Top_Process
2024-08-17 21:19:28,1.0,60.9,33520578560,13108985856,20411592704,60.9,68.1,36,33,1345564971,32982157595,N/A,0
2024-08-17 21:19:39,0.9,60.9,33520578560,13100331008,20420247552,60.9,68.1,36,33,1345719470,32989787818,N/A,0
2024-08-17 21:19:50,1.7,60.6,33520578560,13200478208,20320100352,60.6,68.1,36,39,1345832773,32995720083,N/A,0
2024-08-17 21:20:01,1.7,60.3,33520578560,13294010368,20226568192,60.3,68.1,36,33,1345958721,32999889957,N/A,0
2024-08-17 21:20:12,1.3,60.3,33520578560,13293858816,20226719744,60.3,68.1,37,34,1346414878,33002224083,N/A,0
2024-08-17 21:20:23,1.4,60.4,33520578560,13289299968,20231278592,60.4,68.1,37,35,1346482870,33004415092,N/A,0
2024-08-17 21:20:34,1.3,60.3,33520578560,13308071936,20212506624,60.3,68.1,37,38,1346542751,33007385320,N/A,0
2024-08-17 21:20:45,0.9,60.3,33520578560,13305065472,20215513088,60.3,68.1,37,33,1346594872,33009580376,N/A,0
2024-08-17 21:20:56,2.7,60.3,33520578560,13304352768,20216225792,60.3,68.1,37,33,1346640182,33011723248,N/A,0
2024-08-17 21:21:07,1.0,61.3,33520578560,12978794496,20541784064,61.3,68.1,37,33,1346925463,33019363595,N/A,0
2024-08-17 21:21:19,2.1,60.6,33520578560,13219225600,20301352960,60.6,68.1,38,35,1347189390,33022447975,N/A,0
2024-08-17 21:21:30,2.3,60.6,33520578560,13218471936,20302106624,60.6,68.1,38,33,1347449010,33034945711,N/A,0
2024-08-17 21:21:41,2.1,60.4,33520578560,13260476416,20260102144,60.4,68.1,38,32,1347506996,33037348382,N/A,0
2024-08-17 21:21:52,1.3,60.4,33520578560,13268271104,20252307456,60.4,68.1,38,34,1347599812,33041691442,N/A,0
2024-08-17 21:22:03,1.2,60.4,33520578560,13264244736,20256333824,60.4,68.1,38,18,1347678247,33045827703,N/A,0
2024-08-17 21:22:14,1.2,60.3,33520578560,13302550528,20218028032,60.3,68.1,39,17,1347879173,33048122530,N/A,0
2024-08-17 21:22:25,0.9,60.3,33520578560,13301112832,20219465728,60.3,68.1,38,39,1347964897,33050788044,N/A,0
2024-08-17 21:22:36,2.3,60.3,33520578560,13317025792,20203552768,60.3,68.1,38,31,1348025107,33053271831,N/A,0
2024-08-17 21:22:47,1.0,60.3,33520578560,13323710464,20196868096,60.3,68.1,38,72,1348082162,33055972632,N/A,0
2024-08-17 21:22:58,0.9,60.2,33520578560,13338550272,20182028288,60.2,68.1,38,37,1348145074,33058596591,N/A,0
2024-08-17 21:23:10,1.4,60.2,33520578560,13337997312,20182581248,60.2,68.1,38,30,1348279891,33060964814,N/A,0
2024-08-17 21:23:21,4.2,61.0,33520578560,13059485696,20461092864,61.0,68.1,39,9,1348379131,33064164386,N/A,0
2024-08-17 21:23:32,3.9,60.7,33520578560,13180272640,20340305920,60.7,68.1,39,10,1348590475,33067289328,N/A,0
2024-08-17 21:23:43,1.9,60.7,33520578560,13186813952,20333764608,60.7,68.1,39,27,1348675111,33070926485,N/A,0
2024-08-17 21:23:54,2.9,61.3,33520578560,12970221568,20550356992,61.3,68.1,39,19,1348736443,33073716236,N/A,0
2024-08-17 21:24:05,1.2,60.7,33520578560,13183688704,20336889856,60.7,68.1,39,13,1348863327,33078040844,N/A,0
2024-08-17 21:24:16,3.2,62.1,33520578560,12693987328,20826591232,62.1,68.1,40,11,1349092340,33079909006,N/A,0
2024-08-17 21:24:27,4.6,62.5,33520578560,12577038336,20943540224,62.5,68.1,41,7,1349149621,33080686024,N/A,0
2024-08-17 21:24:38,1.8,62.5,33520578560,12565061632,20955516928,62.5,68.1,40,32,1349293808,33082739614,N/A,0
2024-08-17 21:24:49,3.2,62.7,33520578560,12516630528,21003948032,62.7,68.1,39,12,1349440938,33086015562,N/A,0
2024-08-17 21:25:01,1.4,63.6,33520578560,12193099776,21327478784,63.6,68.1,39,7,1349891530,33093509290,N/A,0
2024-08-17 21:25:12,6.6,64.8,33520578560,11789148160,21731430400,64.8,68.1,40,47,1350481587,33103690501,N/A,0
2024-08-17 21:25:23,2.2,64.2,33520578560,11991486464,21529092096,64.2,68.1,40,14,1350635645,33105277156,N/A,0
2024-08-17 21:25:34,2.1,64.0,33520578560,12080975872,21439602688,64.0,68.1,40,51,1350838414,33110359365,N/A,0
2024-08-17 21:25:45,1.7,64.2,33520578560,12003700736,21516877824,64.2,68.1,40,12,1351023008,33115427912,N/A,0
2024-08-17 21:25:56,2.5,64.1,33520578560,12033548288,21487030272,64.1,68.1,40,35,1351149062,33117121306,N/A,0
2024-08-17 21:26:07,1.4,64.2,33520578560,12012859392,21507719168,64.2,68.1,40,13,1351403854,33119388188,N/A,0
2024-08-17 21:26:18,1.7,63.5,33520578560,12236042240,21284536320,63.5,68.1,40,36,1351452885,33120677324,N/A,0
2024-08-17 21:26:29,2.3,63.5,33520578560,12251332608,21269245952,63.5,68.1,40,35,1351504556,33121963085,N/A,0
2024-08-17 21:26:40,3.9,63.4,33520578560,12256837632,21263740928,63.4,68.1,40,24,1351554944,33123659453,N/A,0
2024-08-17 21:26:52,2.2,63.5,33520578560,12244250624,21276327936,63.5,68.1,40,36,1351681470,33128624935,N/A,0
2024-08-17 21:27:03,2.3,63.4,33520578560,12275343360,21245235200,63.4,68.1,40,36,1351741725,33130012862,N/A,0
2024-08-17 21:27:14,1.6,63.4,33520578560,12275445760,21245132800,63.4,68.1,40,15,1351895365,33131634792,N/A,0
2024-08-17 21:27:25,1.8,63.2,33520578560,12324532224,21196046336,63.2,68.1,40,33,1351967142,33133925887,N/A,0
2024-08-17 21:27:36,4.4,63.6,33520578560,12201111552,21319467008,63.6,68.1,40,55,1352023774,33135354520,N/A,0
2024-08-17 21:27:47,2.1,63.4,33520578560,12276572160,21244006400,63.4,68.1,40,38,1352094289,33138081723,N/A,0
2024-08-17 21:27:58,3.3,63.4,33520578560,12278996992,21241581568,63.4,68.1,40,36,1352170847,33140516948,N/A,0
2024-08-17 21:28:09,2.6,63.3,33520578560,12296970240,21223608320,63.3,68.1,40,69,1352320032,33144193304,N/A,0
2024-08-17 21:28:20,2.6,63.4,33520578560,12276985856,21243592704,63.4,68.1,41,22,1352575359,33155944812,N/A,0
2024-08-17 21:28:31,1.3,63.3,33520578560,12285399040,21235179520,63.3,68.1,41,35,1352657288,33159181219,N/A,0
2024-08-17 21:28:43,3.4,63.7,33520578560,12168802304,21351776256,63.7,68.1,40,34,1353371461,33190051073,N/A,0
2024-08-17 21:28:54,1.3,63.5,33520578560,12221788160,21298790400,63.5,68.1,41,6,1353563451,33198512410,N/A,0
2024-08-17 21:29:05,1.8,63.6,33520578560,12208680960,21311897600,63.6,68.1,40,37,1353650872,33200680323,N/A,0
2024-08-17 21:29:16,0.9,63.5,33520578560,12229947392,21290631168,63.5,68.1,41,8,1354320835,33206194361,N/A,0
2024-08-17 21:29:27,2.6,64.6,33520578560,11869544448,21651034112,64.6,68.1,41,20,1354782556,33214118538,N/A,0
2024-08-17 21:29:38,1.8,64.3,33520578560,11966095360,21554483200,64.3,68.1,41,36,1355136620,33220837085,N/A,0
2024-08-17 21:29:49,0.5,64.3,33520578560,11983192064,21537386496,64.3,68.1,40,3,1355197398,33223290653,N/A,0
2024-08-17 21:30:00,4.9,64.2,33520578560,12015644672,21504933888,64.2,68.1,41,3,1355352557,33223741565,N/A,0
2024-08-17 21:30:11,5.3,65.4,33520578560,11600912384,21919666176,65.4,68.1,41,8,1356000929,33241146158,N/A,0
2024-08-17 21:30:22,3.4,65.5,33520578560,11578994688,21941583872,65.5,68.1,41,52,1356974531,33285845895,N/A,0
2024-08-17 21:30:34,12.4,67.9,33520578560,10745942016,22774636544,67.9,68.1,41,5,1357503214,33303655450,N/A,0
2024-08-17 21:30:45,3.1,67.8,33520578560,10799874048,22720704512,67.8,68.1,40,25,1359072582,33310957270,N/A,0
2024-08-17 21:30:56,2.6,67.9,33520578560,10763939840,22756638720,67.9,68.1,41,39,1360000999,33321008697,N/A,0
2024-08-17 21:31:07,1.9,66.4,33520578560,11256528896,22264049664,66.4,68.1,41,25,1361709906,33341353978,N/A,0
2024-08-17 21:31:18,1.9,66.4,33520578560,11254366208,22266212352,66.4,68.1,41,21,1362700316,33352481190,N/A,0
2024-08-17 21:31:29,2.5,66.4,33520578560,11270189056,22250389504,66.4,68.1,42,13,1363138927,33361226150,N/A,0
2024-08-17 21:31:40,3.6,66.6,33520578560,11180544000,22340034560,66.6,68.1,41,10,1363644157,33372796933,N/A,0
2024-08-17 21:31:51,1.8,66.3,33520578560,11298902016,22221676544,66.3,68.1,41,33,1366179567,33445413573,N/A,0
2024-08-17 21:32:02,1.2,66.5,33520578560,11244793856,22275784704,66.5,68.1,41,33,1369912333,33547762831,N/A,0
2024-08-17 21:32:13,1.3,66.1,33520578560,11357888512,22162690048,66.1,68.1,41,37,1374056545,33659858711,N/A,0
2024-08-17 21:32:25,2.5,66.2,33520578560,11344945152,22175633408,66.2,68.1,41,34,1378240323,33776325435,N/A,0
2024-08-17 21:32:36,3.2,66.0,33520578560,11385675776,22134902784,66.0,68.1,41,48,1382428010,33892607037,N/A,0
2024-08-17 21:32:47,2.5,66.0,33520578560,11390619648,22129958912,66.0,68.1,41,45,1387118430,34018057553,N/A,0
2024-08-17 21:32:58,2.7,66.0,33520578560,11380690944,22139887616,66.0,68.1,41,34,1392517612,34164858896,N/A,0
2024-08-17 21:33:09,3.0,65.9,33520578560,11414441984,22106136576,65.9,68.1,41,37,1397708396,34302183883,N/A,0
2024-08-17 21:33:20,1.8,65.9,33520578560,11415547904,22105030656,65.9,68.1,41,63,1403592976,34454308665,N/A,0
2024-08-17 21:33:31,3.5,65.9,33520578560,11418980352,22101598208,65.9,68.1,41,38,1408599526,34587510772,N/A,0
2024-08-17 21:33:42,3.0,65.9,33520578560,11426897920,22093680640,65.9,68.1,41,8,1414827279,34748210632,N/A,0
2024-08-17 21:33:53,1.4,65.8,33520578560,11454857216,22065721344,65.8,68.1,40,36,1420660663,34901678037,N/A,0
2024-08-17 21:34:05,2.9,65.9,33520578560,11434373120,22086205440,65.9,68.1,40,32,1426123776,35046653098,N/A,0
2024-08-17 21:34:16,2.7,65.8,33520578560,11459850240,22060728320,65.8,68.1,40,37,1431356674,35185906667,N/A,0
2024-08-17 21:34:27,2.7,65.7,33520578560,11504500736,22016077824,65.7,68.1,40,37,1437915574,35352287584,N/A,0
2024-08-17 21:34:38,2.1,65.7,33520578560,11495817216,22024761344,65.7,68.1,40,38,1443558100,35507183492,N/A,0
2024-08-17 21:34:49,2.2,65.8,33520578560,11471765504,22048813056,65.8,68.1,40,40,1448742646,35656139369,N/A,0
2024-08-17 21:35:00,3.0,65.9,33520578560,11435147264,22085431296,65.9,68.1,40,44,1453723164,35806517525,N/A,0
2024-08-17 21:35:11,1.6,65.8,33520578560,11479212032,22041366528,65.8,68.1,41,23,1458481758,35945472904,N/A,0
2024-08-17 21:35:22,3.2,65.9,33520578560,11442196480,22078382080,65.9,68.1,41,3,1463127800,36090431558,N/A,0
2024-08-17 21:35:33,4.3,66.2,33520578560,11341582336,22178996224,66.2,68.1,42,6,1467030457,36231313578,N/A,0
2024-08-17 21:35:44,2.3,66.0,33520578560,11389542400,22131036160,66.0,68.1,41,34,1471651423,36367441384,N/A,0
2024-08-17 21:35:56,2.7,66.0,33520578560,11411394560,22109184000,66.0,68.1,41,37,1476389787,36514596556,N/A,0
2024-08-17 21:36:07,4.3,66.2,33520578560,11330166784,22190411776,66.2,68.1,40,33,1485299665,36758392115,N/A,0
2024-08-17 21:36:18,3.9,66.2,33520578560,11326902272,22193676288,66.2,68.1,41,8,1495207073,37014743184,N/A,0
2024-08-17 21:36:29,3.4,65.7,33520578560,11493978112,22026600448,65.7,68.1,40,41,1505091907,37280631529,N/A,0
2024-08-17 21:36:40,1.8,65.8,33520578560,11465510912,22055067648,65.8,68.1,40,40,1513425217,37527034303,N/A,0
2024-08-17 21:36:51,2.9,65.8,33520578560,11463516160,22057062400,65.8,68.1,41,22,1515569427,37581206570,N/A,0
2024-08-17 21:37:02,3.1,65.6,33520578560,11540705280,21979873280,65.6,68.1,41,20,1516665485,37589139466,N/A,0
2024-08-17 21:37:13,2.5,65.5,33520578560,11551272960,21969305600,65.5,68.1,41,21,1517278875,37594745209,N/A,0
2024-08-17 21:37:24,2.3,65.2,33520578560,11664728064,21855850496,65.2,68.1,41,22,1517463033,37598691195,N/A,0
2024-08-17 21:37:36,3.6,65.1,33520578560,11712700416,21807878144,65.1,68.1,41,45,1517646596,37603227232,N/A,0
2024-08-17 21:37:47,2.1,65.0,33520578560,11720298496,21800280064,65.0,68.1,42,64,1517990756,37610560250,N/A,0
2024-08-17 21:37:58,1.9,65.9,33520578560,11425579008,22094999552,65.9,68.1,41,39,1518508970,37617336627,N/A,0
2024-08-17 21:38:09,3.0,65.8,33520578560,11464249344,22056329216,65.8,68.1,41,36,1518916306,37623238175,N/A,0
2024-08-17 21:38:20,3.3,65.8,33520578560,11468464128,22052114432,65.8,68.1,41,47,1519625310,37641218023,N/A,0
2024-08-17 21:38:31,2.9,65.6,33520578560,11519315968,22001262592,65.6,68.1,41,17,1520557276,37669573662,N/A,0
2024-08-17 21:38:42,2.6,65.7,33520578560,11480993792,22039584768,65.7,68.1,41,20,1521580528,37701581392,N/A,0
2024-08-17 21:38:53,3.6,65.7,33520578560,11485396992,22035181568,65.7,68.1,42,19,1522284208,37723619821,N/A,0
2024-08-17 21:39:04,3.0,65.7,33520578560,11484737536,22035841024,65.7,68.1,42,31,1523069898,37748178883,N/A,0
2024-08-17 21:39:16,2.0,65.8,33520578560,11468439552,22052139008,65.8,68.1,41,36,1524462660,37789008306,N/A,0
2024-08-17 21:39:27,2.8,65.9,33520578560,11417149440,22103429120,65.9,68.1,42,13,1526310642,37849331552,N/A,0
2024-08-17 21:39:38,2.6,65.9,33520578560,11432886272,22087692288,65.9,68.1,41,35,1527558035,37894568040,N/A,0
2024-08-17 21:39:49,3.1,66.0,33520578560,11394281472,22126297088,66.0,68.1,41,37,1528409907,37928870471,N/A,0
2024-08-17 21:40:00,3.0,65.5,33520578560,11560611840,21959966720,65.5,68.1,41,42,1528638499,37936429460,N/A,0
2024-08-17 21:40:11,4.1,65.8,33520578560,11470712832,22049865728,65.8,68.1,41,23,1528851971,37936557732,N/A,0
2024-08-17 21:40:22,2.2,65.6,33520578560,11519397888,22001180672,65.6,68.1,41,37,1529046079,37941113412,N/A,0
2024-08-17 21:40:33,1.7,65.6,33520578560,11535265792,21985312768,65.6,68.1,41,42,1529104089,37941158440,N/A,0
2024-08-17 21:40:44,2.8,65.5,33520578560,11553853440,21966725120,65.5,68.1,43,7,1529268395,37945692791,N/A,0
2024-08-17 21:40:55,2.2,66.1,33520578560,11363483648,22157094912,66.1,68.1,41,5,1529334259,37945771607,N/A,0
2024-08-17 21:41:06,1.9,65.5,33520578560,11560288256,21960290304,65.5,68.1,41,10,1529540669,37950317785,N/A,0
2024-08-17 21:41:18,3.3,65.4,33520578560,11596533760,21924044800,65.4,68.1,40,14,1529623871,37950352161,N/A,0
2024-08-17 21:41:29,4.2,65.8,33520578560,11461545984,22059032576,65.8,68.1,42,2,1529759053,37953586847,N/A,0
2024-08-17 21:41:40,3.2,65.6,33520578560,11537571840,21983006720,65.6,68.1,40,14,1529865578,37953667775,N/A,0
2024-08-17 21:41:51,2.3,65.7,33520578560,11496685568,22023892992,65.7,68.1,41,3,1529950612,37953743690,N/A,0
2024-08-17 21:42:02,1.2,66.2,33520578560,11340709888,22179868672,66.2,68.1,41,6,1530086828,37953858016,N/A,0
2024-08-17 21:42:13,1.8,65.9,33520578560,11421884416,22098694144,65.9,68.1,40,11,1530175390,37953908922,N/A,0
2024-08-17 21:42:24,0.9,66.0,33520578560,11390296064,22130282496,66.0,68.1,40,10,1530253608,37954218588,N/A,0
2024-08-17 21:42:35,0.8,65.9,33520578560,11436736512,22083842048,65.9,68.1,40,9,1530407908,37954332888,N/A,0
2024-08-17 21:42:46,1.4,65.9,33520578560,11435638784,22084939776,65.9,68.1,40,11,1530458198,37954377797,N/A,0
2024-08-17 21:42:57,2.5,66.1,33520578560,11367710720,22152867840,66.1,68.1,40,8,1530488343,37954434355,N/A,0
2024-08-17 21:43:09,1.0,65.9,33520578560,11422572544,22098006016,65.9,68.1,40,11,1531282455,37974922244,N/A,0
2024-08-17 21:43:20,2.6,66.0,33520578560,11398135808,22122442752,66.0,68.1,39,11,1531389615,37975292060,N/A,0
2024-08-17 21:43:31,1.6,66.0,33520578560,11409219584,22111358976,66.0,68.1,39,9,1531474973,37975343310,N/A,0
2024-08-17 21:43:42,1.3,65.9,33520578560,11419742208,22100836352,65.9,68.1,39,14,1531553042,37975419527,N/A,0
2024-08-17 21:43:53,2.3,65.8,33520578560,11447410688,22073167872,65.8,68.1,39,16,1531674704,37975477099,N/A,0
2024-08-17 21:44:04,2.2,65.9,33520578560,11431526400,22089052160,65.9,68.1,39,11,1531737004,37975552707,N/A,0
2024-08-17 21:44:15,1.0,65.9,33520578560,11420098560,22100480000,65.9,68.1,39,10,1531805012,37975607007,N/A,0
2024-08-17 21:44:26,1.3,65.9,33520578560,11432177664,22088400896,65.9,68.1,39,11,1531841510,37975630106,N/A,0
2024-08-17 21:44:37,1.8,65.8,33520578560,11452977152,22067601408,65.8,68.1,39,10,1531911284,37975679631,N/A,0
2024-08-17 21:44:48,1.8,65.8,33520578560,11457339392,22063239168,65.8,68.1,39,12,1532724002,37996147077,N/A,0
2024-08-17 21:45:00,1.8,65.8,33520578560,11449696256,22070882304,65.8,68.1,39,10,1532928882,38001532631,N/A,0
2024-08-17 21:45:11,2.2,65.9,33520578560,11439255552,22081323008,65.9,68.1,39,12,1533010030,38001598895,N/A,0
2024-08-17 21:45:22,1.8,65.8,33520578560,11455303680,22065274880,65.8,68.1,39,12,1533053292,38001700975,N/A,0
2024-08-17 21:45:33,1.7,65.9,33520578560,11441729536,22078849024,65.9,68.1,38,13,1533114667,38001740697,N/A,0
2024-08-17 21:45:44,3.5,65.8,33520578560,11449679872,22070898688,65.8,68.1,39,18,1533207753,38001799889,N/A,0
2024-08-17 21:45:55,2.5,66.0,33520578560,11408896000,22111682560,66.0,68.1,38,14,1533224093,38001817555,N/A,0
2024-08-17 21:46:06,2.0,66.0,33520578560,11386511360,22134067200,66.0,68.1,38,13,1533265679,38001866118,N/A,0
2024-08-17 21:46:17,0.8,65.9,33520578560,11416424448,22104154112,65.9,68.1,38,10,1533329233,38001901534,N/A,0
2024-08-17 21:46:28,1.6,65.5,33520578560,11558576128,21962002432,65.5,68.1,38,11,1533373081,38001940892,N/A,0
2024-08-17 21:46:39,0.9,65.6,33520578560,11547340800,21973237760,65.6,68.1,38,13,1533439249,38002038090,N/A,0
2024-08-17 21:46:51,2.1,65.6,33520578560,11536154624,21984423936,65.6,68.1,38,13,1533793905,38007848104,N/A,0
2024-08-17 21:47:02,0.9,65.6,33520578560,11544788992,21975789568,65.6,68.1,38,11,1533865571,38007922944,N/A,0
2024-08-17 21:47:13,1.7,65.6,33520578560,11544305664,21976272896,65.6,68.1,38,11,1533908050,38007951775,N/A,0
2024-08-17 21:47:24,1.6,65.5,33520578560,11554566144,21966012416,65.5,68.1,38,13,1534066685,38008085119,N/A,0
2024-08-17 21:47:35,1.4,65.6,33520578560,11544346624,21976231936,65.6,68.1,38,18,1534125738,38008144475,N/A,0
2024-08-17 21:47:46,1.3,65.6,33520578560,11540135936,21980442624,65.6,68.1,38,19,1534240532,38008287979,N/A,0
2024-08-17 21:47:57,1.6,65.6,33520578560,11535208448,21985370112,65.6,68.1,38,16,1534363424,38008398135,N/A,0
2024-08-17 21:48:08,1.7,65.6,33520578560,11532730368,21987848192,65.6,68.1,38,11,1534405190,38008436423,N/A,0
2024-08-17 21:48:19,0.9,65.6,33520578560,11525988352,21994590208,65.6,68.1,38,13,1534477504,38008616379,N/A,0
2024-08-17 21:48:30,0.8,65.6,33520578560,11536871424,21983707136,65.6,68.1,38,13,1534520396,38008660383,N/A,0
2024-08-17 21:48:42,1.0,65.6,33520578560,11541655552,21978923008,65.6,68.1,38,13,1534611186,38008722231,N/A,0
2024-08-17 21:48:53,1.3,65.6,33520578560,11544477696,21976100864,65.6,68.1,38,11,1534694230,38008787855,N/A,0
2024-08-17 21:49:04,1.3,65.6,33520578560,11542409216,21978169344,65.6,68.1,38,12,1534784881,38008878059,N/A,0
2024-08-17 21:49:15,0.4,65.6,33520578560,11538173952,21982404608,65.6,68.1,38,10,1534880323,38008922517,N/A,0
2024-08-17 21:49:26,1.4,65.7,33520578560,11508338688,22012239872,65.7,68.1,38,13,1535508087,38023521670,N/A,0
2024-08-17 21:49:37,1.2,65.7,33520578560,11492380672,22028197888,65.7,68.1,38,17,1535600082,38023600485,N/A,0
2024-08-17 21:49:48,1.6,65.6,33520578560,11523715072,21996863488,65.6,68.1,38,28,1535674484,38023663947,N/A,0
2024-08-17 21:49:59,2.1,65.6,33520578560,11544977408,21975601152,65.6,68.1,38,11,1535737754,38023732673,N/A,0
2024-08-17 21:50:10,1.4,65.7,33520578560,11498774528,22021804032,65.7,68.1,38,9,1535816924,38023865657,N/A,0
2024-08-17 21:50:21,0.3,65.7,33520578560,11502026752,22018551808,65.7,68.1,38,11,1535874902,38023920557,N/A,0
2024-08-17 21:50:32,1.6,65.9,33520578560,11414822912,22105755648,65.9,68.1,38,11,1536093714,38024242609,N/A,0
2024-08-17 21:50:44,1.3,65.8,33520578560,11450740736,22069837824,65.8,68.1,38,8,1536204916,38024319881,N/A,0
2024-08-17 21:50:55,1.8,66.3,33520578560,11313139712,22207438848,66.3,68.1,38,10,1536304182,38024582963,N/A,0
2024-08-17 21:51:06,2.3,66.1,33520578560,11365957632,22154620928,66.1,68.1,38,9,1536342000,38024628741,N/A,0
2024-08-17 21:51:17,0.9,66.1,33520578560,11364253696,22156324864,66.1,68.1,38,7,1536417000,38024692787,N/A,0
2024-08-17 21:51:28,1.8,66.1,33520578560,11359039488,22161539072,66.1,68.1,38,20,1536473508,38024738249,N/A,0
2024-08-17 21:51:39,1.8,66.1,33520578560,11368345600,22152232960,66.1,68.1,38,17,1536728899,38024973653,N/A,0
2024-08-17 21:51:50,1.8,66.7,33520578560,11149996032,22370582528,66.7,68.1,38,10,1536855699,38025609353,N/A,0
2024-08-17 21:52:01,1.2,67.1,33520578560,11035119616,22485458944,67.1,68.2,38,9,1537130637,38031331735,N/A,0
2024-08-17 21:52:12,2.2,66.9,33520578560,11087069184,22433509376,66.9,68.2,37,17,1537194911,38031423983,N/A,0
2024-08-17 21:52:23,1.3,66.5,33520578560,11223654400,22296924160,66.5,68.2,37,8,1537237983,38031471221,N/A,0
2024-08-17 21:52:35,0.9,66.0,33520578560,11405328384,22115250176,66.0,68.2,37,10,1537278106,38031523165,N/A,0
2024-08-17 21:52:46,2.3,66.0,33520578560,11394891776,22125686784,66.0,68.2,37,6,1537445875,38031663703,N/A,0
2024-08-17 21:52:57,0.7,66.0,33520578560,11380281344,22140297216,66.0,68.2,37,8,1537611850,38031843011,N/A,0
2024-08-17 21:53:08,1.4,66.2,33520578560,11322449920,22198128640,66.2,68.2,37,10,1537650806,38031946199,N/A,0
2024-08-17 21:53:19,0.9,66.2,33520578560,11342000128,22178578432,66.2,68.2,37,16,1537712938,38031995165,N/A,0
2024-08-17 21:53:30,1.9,66.1,33520578560,11352793088,22167785472,66.1,68.2,37,23,1537772572,38032063241,N/A,0
2024-08-17 21:53:41,2.7,66.2,33520578560,11341303808,22179274752,66.2,68.2,37,9,1537864785,38032139617,N/A,0
2024-08-17 21:53:52,4.4,66.1,33520578560,11374948352,22145630208,66.1,68.2,37,9,1537922343,38032190007,N/A,0
2024-08-17 21:54:03,1.6,66.1,33520578560,11378376704,22142201856,66.1,68.2,37,17,1538011835,38032295760,N/A,0
2024-08-17 21:54:14,1.2,66.1,33520578560,11366277120,22154301440,66.1,68.2,37,9,1538104539,38032352206,N/A,0
2024-08-17 21:54:25,1.3,66.1,33520578560,11368488960,22152089600,66.1,68.2,37,14,1538324667,38032964832,N/A,0
2024-08-17 21:54:37,1.3,66.0,33520578560,11384553472,22136025088,66.0,68.2,37,12,1538363300,38033012922,N/A,0
2024-08-17 21:54:48,1.3,66.0,33520578560,11386114048,22134464512,66.0,68.2,37,8,1538419609,38033054640,N/A,0
2024-08-17 21:54:59,2.2,66.0,33520578560,11389390848,22131187712,66.0,68.2,37,9,1538468561,38033119820,N/A,0
2024-08-17 21:55:10,1.7,66.1,33520578560,11371544576,22149033984,66.1,68.2,37,20,1538513335,38033179722,N/A,0
2024-08-17 21:55:21,3.0,66.6,33520578560,11197915136,22322663424,66.6,68.2,37,24,1538564809,38033207976,N/A,0
2024-08-17 21:55:32,1.8,66.4,33520578560,11275673600,22244904960,66.4,68.2,38,7,1538598094,38033260762,N/A,0
2024-08-17 21:55:43,1.4,66.3,33520578560,11295170560,22225408000,66.3,68.2,38,6,1538662758,38033317824,N/A,0
2024-08-17 21:55:54,1.3,66.4,33520578560,11265064960,22255513600,66.4,68.2,38,12,1538744710,38033415978,N/A,0
2024-08-17 21:56:05,1.6,66.4,33520578560,11274346496,22246232064,66.4,68.2,38,12,1538784418,38033468384,N/A,0
2024-08-17 21:56:16,2.1,66.2,33520578560,11314663424,22205915136,66.2,68.2,38,11,1538841238,38033510668,N/A,0
2024-08-17 21:56:28,1.7,65.3,33520578560,11648380928,21872197632,65.3,68.2,38,11,1538969676,38033940856,N/A,0
2024-08-17 21:56:39,1.9,65.1,33520578560,11694333952,21826244608,65.1,68.2,38,10,1539020584,38033985946,N/A,0
2024-08-17 21:56:50,0.9,65.1,33520578560,11690369024,21830209536,65.1,68.2,37,12,1539096228,38034037482,N/A,0
2024-08-17 21:57:01,1.8,65.1,33520578560,11690143744,21830434816,65.1,68.2,38,16,1539153658,38034108516,N/A,0
2024-08-17 21:57:12,0.8,65.1,33520578560,11698438144,21822140416,65.1,68.2,37,14,1539188596,38034138438,N/A,0
2024-08-17 21:57:23,1.9,65.2,33520578560,11681181696,21839396864,65.2,68.2,37,12,1539225144,38034174114,N/A,0
2024-08-17 21:57:34,0.5,65.2,33520578560,11651891200,21868687360,65.2,68.2,37,16,1539247093,38034227616,N/A,0
2024-08-17 21:57:45,1.8,65.2,33520578560,11664662528,21855916032,65.2,68.2,37,14,1539306277,38034274506,N/A,0
2024-08-17 21:57:56,1.4,65.2,33520578560,11679657984,21840920576,65.2,68.2,37,13,1539447487,38034392743,N/A,0
2024-08-17 21:58:07,2.5,65.2,33520578560,11673907200,21846671360,65.2,68.2,37,12,1539487959,38034466245,N/A,0
2024-08-17 21:58:18,0.8,65.1,33520578560,11682607104,21837971456,65.1,68.2,37,12,1539581281,38034539503,N/A,0
2024-08-17 21:58:30,1.4,65.2,33520578560,11679313920,21841264640,65.2,68.2,37,12,1539606007,38034585485,N/A,0
2024-08-17 21:58:41,1.7,65.2,33520578560,11653128192,21867450368,65.2,68.2,37,12,1539699033,38034659497,N/A,0
2024-08-17 21:58:52,2.1,65.2,33520578560,11678953472,21841625088,65.2,68.2,37,14,1539765199,38034717281,N/A,0
2024-08-17 21:59:03,1.2,65.1,33520578560,11696721920,21823856640,65.1,68.2,37,11,1539901421,38034820875,N/A,0
2024-08-17 21:59:14,0.9,65.1,33520578560,11690835968,21829742592,65.1,68.2,37,18,1539980873,38034862951,N/A,0
